datetime,Uwind_meterPerSecond,Vwind_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Relative_Humidity_percent,Precipitation_meterPerSecond,Longwave_Radiation_Downwelling_wattPerMeterSquared,Shortwave_Radiation_Downwelling_wattPerMeterSquared
1990-07-15,0.153372228145599,-2.06977462768555,101775,15.276452636719,46.5673332214355,0,296.656097412109,314.106018066406
1990-07-16,-1.06235814094543,-1.5891592502594,101398.4453125,15.014978027344,56.3326683044434,7.31305499357404e-09,327.169067382812,217.565841674805
1990-07-17,-0.286134779453278,-1.91560041904449,101532.6796875,16.212243652344,59.7505531311035,0,331.041076660156,232.200210571289
1990-07-18,0.0546307265758514,-3.74272346496582,101631.03125,16.209436035156,55.3829612731934,0,308.768951416016,297.250518798828
1990-07-19,0.0483862049877644,-2.64897632598877,101528.0703125,16.859368896484,48.7049713134766,0,302.91015625,312.697021484375
1990-07-20,-0.233739346265793,-0.701744675636292,101339.1640625,17.804254150391,54.0076179504395,1.90189621207537e-09,336.750427246094,261.133239746094
1990-07-21,0.903544187545776,-3.62270498275757,101482.5625,14.648461914062,65.2702407836914,1.41068185257609e-08,323.191650390625,186.560607910156
1990-07-22,1.19098734855652,-4.55411148071289,101781.3203125,12.027032470703,51.405891418457,0,293.881988525391,263.786743164062
1990-07-23,0.362222194671631,-5.74161720275879,101672.8046875,12.53017578125,55.8956451416016,0,321.975769042969,214.721771240234
1990-07-24,-1.15436732769012,-3.4769229888916,101870.203125,14.161370849609,63.3656311035156,5.92132209931151e-09,333.859680175781,184.662414550781
1990-07-25,-0.897219777107239,-0.666867136955261,102087.6328125,16.767297363281,55.9939651489258,0,321.719329833984,255.592712402344
1990-07-26,-0.37614369392395,0.293325513601303,102156.3046875,18.155541992188,47.0931816101074,0,314.126831054688,284.039855957031
1990-07-27,0.615125358104706,0.917827486991882,101972.2109375,18.957788085938,46.3558044433594,0,326.338012695312,282.865417480469
1990-07-28,0.861198544502258,2.04004502296448,101517,17.859704589844,52.5754089355469,0,321.122253417969,284.066986083984
1990-07-29,1.47882080078125,0.702064990997314,101344.71875,15.388391113281,71.5099334716797,2.94980491162278e-08,324.169891357422,206.648727416992
1990-07-30,1.25538396835327,1.0943808555603,101547.234375,15.227197265625,64.8242111206055,3.24791835737415e-08,320.682739257812,243.134307861328
1990-07-31,2.09254002571106,-1.54002404212952,101661.515625,16.212548828125,62.8022499084473,0,317.614105224609,261.797790527344
1990-08-01,0.53570282459259,-0.566340446472168,102462.703125,15.485101318359,57.6998863220215,1.26077713957784e-09,318.325714111328,237.184158325195
1990-08-02,0.932864189147949,1.37119042873383,102471.6796875,17.867333984375,57.1917762756348,0,320.737121582031,269.641235351562
1990-08-03,1.75270164012909,2.63955068588257,102101.59375,18.477410888672,56.1338958740234,0,319.812255859375,280.880706787109
1990-08-04,2.77977895736694,2.91103601455688,101092.59375,17.2708984375,66.1130752563477,1.5101724102351e-09,333.664855957031,234.253143310547
1990-08-05,4.07937145233154,-0.0401543267071247,100138.34375,12.067926025391,62.9941139221191,8.18058560980717e-09,295.255676269531,245.999969482422
1990-08-06,1.3491005897522,-2.76678395271301,100472.2109375,10.653405761719,67.7362670898438,1.02539861472906e-08,294.899475097656,220.385818481445
1990-08-07,1.19693911075592,0.32089364528656,101234.4921875,11.455194091797,60.7164154052734,0,310.747802734375,180.867050170898
1990-08-08,2.78558444976807,-0.273197650909424,100883.734375,12.222253417969,57.1884346008301,1.99161841010209e-08,304.929595947266,228.667343139648
1990-08-09,0.284360826015472,-1.33400726318359,101411.140625,12.618493652344,51.2185554504395,0,289.835144042969,249.64289855957
1990-08-10,0.521750211715698,1.07312953472137,101352.1171875,14.526086425781,49.8883361816406,0,298.486999511719,257.32861328125
1990-08-11,0.30221626162529,2.46773481369019,101242.3046875,14.069177246094,63.0240592956543,0,314.863739013672,243.153442382812
1990-08-12,0.532043933868408,2.81840538978577,100909.640625,14.121392822266,76.8385314941406,5.15486544827581e-09,344.088684082031,138.538986206055
1990-08-13,0.531458497047424,2.48731684684753,100800.3046875,13.565393066406,84.9414215087891,1.39649146149168e-08,330.310363769531,170.366973876953
1990-08-14,-0.0505504347383976,2.46705794334412,100694.1171875,12.120568847656,96.5168151855469,7.39881361369044e-08,335.555572509766,124.120971679688
1990-08-15,-0.260815173387527,2.4944908618927,100661.828125,11.706872558594,83.7270355224609,4.30459731433075e-08,337.669952392578,150.066146850586
1990-08-16,-2.47630333900452,3.42914581298828,100075.140625,11.967950439453,96.2558441162109,2.45427567278966e-07,345.174407958984,74.0818634033203
1990-08-17,-2.85663366317749,4.36149930953979,100298.2578125,9.76900634765605,98.5075988769531,8.09456178103574e-08,344.912506103516,38.2887802124023
1990-08-18,-1.33453142642975,2.75253057479858,100605.8671875,10.5873046875,97.0175552368164,7.90471312939189e-08,337.072662353516,84.6930541992188
1990-08-19,-1.3576557636261,0.271622896194458,101078.6484375,10.940881347656,89.1343231201172,6.11872455920093e-08,322.897552490234,152.289367675781
1990-08-20,-2.80477476119995,-0.0517049618065357,100573.9609375,9.08245239257803,84.2327194213867,6.60220102872699e-08,329.451812744141,40.8462829589844
1990-08-21,0.365295678377151,-2.04495859146118,100932.421875,13.032403564453,56.2437286376953,0,304.794189453125,194.22737121582
1990-08-22,2.25104379653931,-1.22260665893555,101322.6875,11.790765380859,69.9775314331055,0,305.825347900391,94.8589248657227
1990-08-23,2.53663301467896,-1.80113172531128,101907.890625,10.975885009766,57.0768966674805,0,277.833190917969,235.532104492188
1990-08-24,0.484673380851746,-0.0277464091777802,101658.40625,9.02019653320303,81.6091613769531,1.0988916073984e-08,330.401763916016,55.9288902282715
1990-08-25,0.92364376783371,-2.26541376113892,101095.5,11.167596435547,74.2816619873047,1.85842270639114e-09,300.116973876953,179.475524902344
1990-08-26,1.30294966697693,-0.490539342164993,101677.8203125,9.94146118164105,58.9880485534668,0,273.627319335938,228.71696472168
1990-08-27,0.879395484924316,2.11160492897034,101689.1171875,10.228845214844,77.7385864257812,6.00090243096929e-09,313.224914550781,105.137489318848
1990-08-28,1.1987441778183,1.56448316574097,101718.515625,13.111657714844,84.5214004516602,2.23506503971294e-09,328.762481689453,138.737213134766
1990-08-29,0.997407197952271,1.99113523960114,101718.1796875,15.421838378906,78.9894180297852,0,329.347198486328,167.354522705078
1990-08-30,-1.71198356151581,1.87161314487457,101461.2265625,15.713037109375,69.9507827758789,3.27077650581487e-08,322.126953125,183.418975830078
1990-08-31,-1.97205817699432,2.50928997993469,101069.8046875,12.725,88.8274459838867,1.25477279652841e-07,322.3525390625,88.7440338134766
1990-09-01,0.57053554058075,0.884032845497131,101252.7265625,10.839013671875,83.7654495239258,1.10537075670436e-09,309.859710693359,118.537330627441
1990-09-02,-0.247935861349106,-0.543464779853821,101426.734375,11.951959228516,76.3272933959961,0,318.854675292969,176.686660766602
1990-09-03,-2.3255078792572,2.03377342224121,101814.109375,10.515374755859,94.9949569702148,3.82811485906132e-08,339.875274658203,46.4161796569824
1990-09-04,-2.96683955192566,1.62025117874146,101388.390625,9.06057128906201,96.0672454833984,9.78442039922811e-08,329.626586914062,20.7782402038574
1990-09-05,-1.118168592453,0.746688425540924,101178.5390625,8.91884765625002,89.5801315307617,1.51447966345586e-08,312.947784423828,99.7881774902344
1990-09-06,-0.802478671073914,0.490904688835144,100787.6484375,9.12746582031201,71.1117095947266,0,292.065887451172,157.809921264648
1990-09-07,0.19362011551857,-2.17309880256653,100552.7890625,8.86129150390605,77.5768203735352,1.13177657112828e-08,297.800109863281,123.038475036621
1990-09-08,0.915789306163788,-2.06733798980713,100842.09375,9.87783203125002,85.6951522827148,8.9826635303325e-09,307.393280029297,108.246627807617
1990-09-09,0.951451420783997,-3.44213581085205,101549.2265625,10.829797363281,68.2334365844727,0,295.263397216797,159.21760559082
1990-09-10,-0.71349424123764,-2.3032238483429,102118.875,10.388665771484,71.3999404907227,4.18645731770084e-09,305.489990234375,107.078483581543
1990-09-11,0.909105718135834,-0.148577019572258,102245.828125,10.943811035156,72.3453674316406,0,295.969482421875,164.798843383789
1990-09-12,2.05043840408325,-0.815536677837372,101960.640625,10.385583496094,73.7856369018555,0,293.106964111328,99.4337921142578
1990-09-13,2.24826288223267,-0.46581369638443,101916.8984375,9.95382080078105,68.9331817626953,0,287.002258300781,144.413772583008
1990-09-14,4.73948574066162,-1.30481481552124,101338.75,8.63836059570303,70.0197448730469,0,278.636199951172,152.828735351562
1990-09-15,1.95984411239624,-4.89453935623169,102183.2890625,8.37368164062502,50.7016372680664,0,256.046020507812,179.497817993164
1990-09-16,0.495845228433609,0.898922324180603,102478.0078125,7.29213867187502,68.0349731445312,0,262.064514160156,169.514053344727
1990-09-17,0.224257290363312,3.61332440376282,101214.3125,6.92336425781201,92.9245223999023,6.17451514699496e-08,305.931030273438,37.2504844665527
1990-09-18,1.18415749073029,0.749440729618073,100536.7890625,7.24776611328105,74.2540054321289,3.21708466799464e-08,286.088836669922,144.71240234375
1990-09-19,-0.426538974046707,5.80176591873169,98346.265625,8.93303833007803,89.7690811157227,8.97180143510923e-08,321.093688964844,65.4884033203125
1990-09-20,3.45140671730042,1.27251362800598,98100.9609375,6.58107910156201,69.9888610839844,1.4779569937673e-08,278.110961914062,122.547073364258
1990-09-21,-2.10475420951843,-1.79296505451202,98533.2578125,3.51265869140605,78.1280364990234,5.12479127792175e-08,292.454437255859,45.9211463928223
1990-09-22,-0.561137676239014,-3.17484664916992,99267.9375,4.43056640625002,88.3270874023438,6.75384592341288e-08,306.708831787109,21.7295989990234
1990-09-23,-2.02147769927979,-1.83943831920624,100386.4453125,4.45894775390605,97.4404525756836,3.50461777998134e-08,311.109893798828,7.84256792068481
1990-09-24,-1.7528167963028,-1.03815734386444,100928.3828125,3.62062988281201,83.436393737793,3.05173398373881e-09,294.592895507812,81.9721832275391
1990-09-25,-1.24081480503082,-2.77382254600525,100985.6484375,3.53069458007803,66.3706130981445,0,277.210662841797,111.550247192383
1990-09-26,0.385004967451096,-1.44838571548462,101890.5546875,3.08107910156201,57.9873085021973,0,247.186218261719,134.983245849609
1990-09-27,1.75114047527313,0.340701192617416,101752.3984375,1.18590698242201,78.4388427734375,0,260.927154541016,92.7672882080078
1990-09-28,2.24343323707581,1.61212968826294,100434.984375,7.502770996094,78.5461120605469,9.35282878344879e-09,293.696228027344,106.713928222656
1990-09-29,2.42837834358215,-0.356804490089417,100004.3984375,8.94207153320303,76.2326126098633,0,268.992736816406,123.730514526367
1990-09-30,-0.0929936692118645,-0.381214261054993,100524.2109375,5.08999023437502,83.0683441162109,0,275.170043945312,115.072158813477
1990-10-01,0.0207249335944653,0.395566791296005,100800.0234375,3.253015136719,88.6650543212891,1.19040014396887e-08,279.710662841797,65.2856521606445
1990-10-02,0.283287554979324,1.5166562795639,101322.1484375,3.364739990234,96.7563247680664,3.7038786103949e-08,296.940063476562,28.1803817749023
1990-10-03,-1.16988098621368,4.84937906265259,100412.140625,7.58013305664105,98.5328826904297,1.09905238787178e-07,319.09619140625,15.4474573135376
1990-10-04,1.60234522819519,4.59255743026733,99799.390625,5.976892089844,88.026008605957,3.47879067703616e-08,289.397186279297,69.8548202514648
1990-10-05,2.38325190544128,2.3405876159668,99721.78125,4.821527099609,83.2212371826172,4.9810030759545e-08,284.758697509766,58.0076446533203
1990-10-06,0.797143399715424,-0.679229974746704,99391.34375,3.83809814453105,80.4703750610352,4.36890968558146e-09,267.669647216797,92.3730545043945
1990-10-07,-0.0299142599105835,-3.10251975059509,99592.125,2.37526855468803,82.4143676757812,6.0279002354946e-08,263.911651611328,67.6304168701172
1990-10-08,2.53492546081543,0.640792429447174,100807.421875,2.27672729492201,67.6564483642578,9.13300300453557e-09,261.469787597656,82.5990142822266
1990-10-09,5.76875877380371,3.48428201675415,99516.71875,6.62175903320303,73.7326126098633,1.38678151415661e-08,287.742401123047,61.4292526245117
1990-10-10,6.25700187683105,1.49752557277679,99856.15625,4.42254028320303,68.5259552001953,2.46743752541079e-09,259.433776855469,87.1795272827148
1990-10-11,2.97194457054138,0.658118426799774,100737.125,2.839196777344,71.9816436767578,0,251.119720458984,82.0880966186523
1990-10-12,0.35548985004425,1.02011394500732,102012.3046875,1.73269042968803,91.4211807250977,9.78575735643972e-09,286.760711669922,36.4379730224609
1990-10-13,0.63273686170578,2.54412245750427,102290.7890625,7.533532714844,95.6682510375977,1.91664776139078e-09,299.987182617188,67.5166015625
1990-10-14,0.79616767168045,1.53673458099365,101702.21875,6.567132568359,96.3285522460938,3.66680728802748e-09,295.90869140625,63.0031623840332
1990-10-15,0.109123945236206,1.28717744350433,101594.953125,6.74965820312502,94.0083236694336,1.01324903880595e-08,291.813232421875,64.7067413330078
1990-10-16,-0.348140925168991,3.93529868125916,100789.9609375,9.11712036132803,97.7673873901367,4.19943571614567e-08,313.610107421875,19.0855979919434
1990-10-17,2.8251006603241,1.2221599817276,101465.6015625,6.586999511719,78.7272262573242,0,266.626373291016,75.8909683227539
1990-10-18,-0.180807262659073,-1.27963805198669,101773.734375,2.41546020507803,86.6620483398438,0,274.150726318359,57.5603942871094
1990-10-19,-0.8919997215271,-1.82035267353058,101855.4609375,3.36495361328105,84.5049133300781,2.65981248048774e-09,271.093872070312,50.2786026000977
1990-10-20,-0.193637803196907,-1.76102030277252,102665.9609375,0.860253906250023,79.7334899902344,0,251.109664916992,71.6850357055664
1990-10-21,0.753139078617096,0.0659672394394875,103527.78125,-1.49863281249998,81.8407592773438,0,235.676177978516,75.0464324951172
1990-10-22,1.54799830913544,-0.757738292217255,103353.265625,-2.64261474609395,79.0934982299805,0,238.773651123047,69.3664932250977
1990-10-23,1.26114070415497,-0.12064790725708,102816.5546875,-1.81403198242197,66.4678344726562,0,251.055603027344,60.24560546875
1990-10-24,0.885688781738281,-0.0983587652444839,102238.1484375,-1.42047729492197,69.5441131591797,0,246.126037597656,64.1021499633789
1990-10-25,0.806998014450073,0.0463852882385254,101917.171875,-2.642095947266,67.3286285400391,0,241.660919189453,64.1529922485352
1990-10-26,-0.266523092985153,-0.502315580844879,101753.921875,-2.941320800781,81.4036636352539,0,248.745681762695,59.6319313049316
1990-10-27,-2.14548993110657,-0.58984786272049,101157.203125,-2.37628784179697,92.6004180908203,5.22173158969962e-08,272.880035400391,34.9916954040527
1990-10-28,-4.66608142852783,2.07690787315369,99797.6640625,1.85411987304701,99.6506042480469,1.41994532896206e-07,288.793029785156,10.5047273635864
1990-10-29,-6.5028977394104,1.45881295204163,98512.5,2.00972900390605,99.6657791137695,3.67011794878636e-07,288.485076904297,8.09858131408691
1990-10-30,-3.96108460426331,1.76445376873016,98146.3203125,2.13945922851605,99.3067016601562,1.67911835887935e-07,284.932769775391,15.3964910507202
1990-10-31,-2.68276262283325,0.315659761428833,98879.4765625,0.734826660156045,99.4057235717773,3.90099066862603e-08,283.695098876953,14.9293556213379
1990-11-01,1.28724074363708,-1.26614725589752,98923.0703125,-0.472235107421966,96.199089050293,8.76837088981123e-09,263.990447998047,31.2049922943115
1990-11-02,0.696108996868134,-1.60084521770477,99020.8515625,-1.96301879882799,93.6912384033203,4.2715955714811e-09,254.59748840332,29.4943790435791
1990-11-03,0.352806657552719,-3.82696175575256,100039.734375,-1.042730712891,81.3614959716797,0,246.546340942383,37.7123756408691
1990-11-04,0.879395484924316,-2.83671951293945,101185.671875,-2.28403320312498,83.6814651489258,0,237.926071166992,34.2203598022461
1990-11-05,2.09219861030579,-1.85766673088074,102183.96875,-3.65244140624998,85.7072296142578,0,232.723022460938,38.469352722168
1990-11-06,2.36583566665649,-2.10749459266663,102500.1484375,-1.28153076171895,88.0143432617188,0,236.252838134766,36.3755416870117
1990-11-07,2.93608713150024,-2.10054612159729,102697.59375,-0.591162109374977,84.3496398925781,0,241.40705871582,33.5366592407227
1990-11-08,2.13059258460999,-1.72677445411682,102852.0546875,-1.86942138671895,92.919792175293,0,241.220260620117,32.9551582336426
1990-11-09,2.07570910453796,-1.60274040699005,102525.828125,-3.48520507812498,84.2859497070312,0,234.113754272461,32.852424621582
1990-11-10,1.68537783622742,-1.07813346385956,101932.28125,-3.89533081054697,91.3611602783203,0,245.761688232422,26.8495502471924
1990-11-11,0.761920392513275,-0.864356219768524,102064.8203125,-4.41013183593799,94.9937286376953,0,255.450485229492,19.416877746582
1990-11-12,1.02087295055389,0.372600823640823,102446.1640625,-1.86917724609395,92.6194686889648,0,268.592437744141,17.785306930542
1990-11-13,0.69386488199234,1.140944480896,101745.15625,0.270898437500023,96.6791229248047,4.54332812296343e-08,277.593048095703,12.1560487747192
1990-11-14,-0.679198145866394,-0.0248136315494776,100605.078125,1.29302368164105,98.6371231079102,8.49106072564609e-08,280.184875488281,9.55377388000488
1990-11-15,-0.62002158164978,0.441453516483307,100989.1015625,0.317437744141046,97.5345001220703,4.58591466667713e-08,277.100402832031,12.907075881958
1990-11-16,1.2807035446167,2.46638131141663,99640.953125,1.80898437500002,91.9145050048828,2.55978466157103e-08,258.993804931641,22.458423614502
1990-11-17,4.44443225860596,-0.598916888237,98569.5234375,0.933831787109,78.5949020385742,0,235.748092651367,24.0282669067383
1990-11-18,2.52897381782532,-0.502992331981659,98806.046875,-2.486486816406,87.5235366821289,0,231.157791137695,21.8737106323242
1990-11-19,1.59810090065002,-1.32511866092682,98980,-4.82333984374998,92.9720458984375,0,235.653671264648,21.378475189209
1990-11-20,-1.6402690410614,-0.910919725894928,99636.2890625,-6.155035400391,95.5773696899414,1.7451657186029e-09,261.031646728516,11.2197666168213
1990-11-21,-0.659098565578461,-1.10949158668518,100657.1171875,-7.93826904296895,84.9850921630859,0,236.387725830078,17.6071510314941
1990-11-22,1.1806937456131,-0.560068845748901,101444.515625,-9.76386108398395,82.2256774902344,0,242.078811645508,15.0670042037964
1990-11-23,0.678887784481049,-0.858265042304993,101853.9921875,-8.83524169921895,90.9337615966797,0,248.339447021484,15.4907293319702
1990-11-24,-3.32341170310974,-2.19105648994446,101322.2421875,-5.98078002929697,95.0320281982422,3.29648391925735e-08,264.673248291016,9.18654632568359
1990-11-25,-0.60738617181778,-1.32823193073273,101157.0859375,-4.63074340820299,96.8005447387695,8.3746108430205e-09,261.218383789062,11.8322782516479
1990-11-26,1.57185435295105,-1.54832589626312,101245.359375,-9.46369018554697,97.1925277709961,0,228.021881103516,15.7861852645874
1990-11-27,1.78124105930328,-1.40904140472412,101617.2265625,-10.042120361328,97.7465515136719,0,226.017639160156,15.8469095230103
1990-11-28,2.9355993270874,-0.177634105086327,101461.203125,-4.48557128906197,93.1331787109375,0,246.002944946289,12.5065479278564
1990-11-29,1.95994174480438,-4.06086254119873,101276.640625,-1.078375244141,72.6091613769531,0,226.126846313477,15.6237373352051
1990-11-30,1.85232126712799,-1.99027359485626,102569.1953125,-7.124761962891,88.3001098632812,0,222.561462402344,14.1199769973755
1990-12-01,2.81480693817139,-1.38887286186218,102434.8984375,-1.84158935546895,95.2498474121094,0,242.148284912109,14.1231250762939
1990-12-02,4.83330011367798,0.847666323184967,101274.4453125,4.60924682617201,81.4395370483398,0,265.787353515625,9.80086994171143
1990-12-03,5.96770524978638,-0.176280498504639,100127.84375,3.55703125000002,71.5640869140625,1.79359926733014e-09,244.014801025391,14.1988182067871
1990-12-04,3.31329536437988,-3.41510915756226,101167.921875,-1.442053222656,69.1484985351562,0,223.989822387695,14.2382068634033
1990-12-05,1.9332560300827,-0.946744799613953,102620.40625,-4.28717651367197,85.3585433959961,0,232.717697143555,12.8453483581543
1990-12-06,3.20943140983582,2.82413554191589,101118.4375,1.65294799804701,84.9612274169922,4.16945476899855e-09,258.369384765625,11.2261486053467
1990-12-07,2.26680135726929,-0.602391123771667,100220.78125,-1.21616210937498,86.4333724975586,0,240.650543212891,11.0467891693115
1990-12-08,-1.4890832901001,-3.17620015144348,101466.34375,-5.03128662109395,86.4787521362305,2.5179724616465e-09,263.287719726562,6.76188373565674
1990-12-09,-0.252668023109436,-1.58523380756378,102377.5234375,-5.18192138671895,91.3723678588867,0,262.410980224609,7.57686042785645
1990-12-10,0.767140448093414,-0.835885643959045,102039.6015625,-7.31766357421895,95.6189498901367,0,254.532623291016,9.18504524230957
1990-12-11,0.173422992229462,1.34678065776825,100498.375,-5.79086914062498,95.029296875,7.0134519774001e-09,255.189910888672,9.79873943328857
1990-12-12,-1.1251448392868,-1.30892074108124,99265.9453125,-0.791540527343955,90.8402633666992,1.95611683011521e-08,258.134918212891,5.33088684082031
1990-12-13,1.27245879173279,-1.58469247817993,102390,-8.24030151367197,90.0469284057617,0,226.17741394043,11.1705808639526
1990-12-14,2.13776421546936,-1.66135084629059,102512.09375,-1.34836425781197,95.0949249267578,0,255.532455444336,9.47715473175049
1990-12-15,1.23523557186127,-0.831960201263428,103137.59375,-0.405950927733954,99.1600646972656,0,264.330902099609,7.68863439559937
1990-12-16,0.937010943889618,-1.463094830513,103548.90625,0.585717773438034,99.1832656860352,0,277.53955078125,7.70876312255859
1990-12-17,0.822023928165436,-0.0503965094685555,103474.328125,0.205224609375023,98.23779296875,0,280.651611328125,6.52957677841187
1990-12-18,0.0165293868631124,2.19692635536194,102870.5703125,-0.882086181641,99.2063217163086,0,274.469177246094,6.32963895797729
1990-12-19,0.319681406021118,2.35276961326599,101404.2890625,-2.84543457031197,98.3701553344727,0,261.052062988281,6.2905740737915
1990-12-20,2.49575090408325,-0.319355130195618,100235.390625,-6.41858520507799,91.5118713378906,0,225.566955566406,10.309473991394
1990-12-21,2.2495801448822,-1.6257061958313,100650.515625,-7.62152709960895,94.714729309082,0,223.374053955078,10.1401386260986
1990-12-22,0.287434309720993,2.02145576477051,101204.6875,-4.95993652343799,96.5678253173828,1.92735351447482e-08,269.307373046875,3.76196050643921
1990-12-23,0.454621642827988,3.37910795211792,100983.953125,3.571862792969,95.6604766845703,1.15382190415403e-08,297.154144287109,4.4748420715332
1990-12-24,-0.483666568994522,4.86539649963379,101269.3984375,2.98796997070303,97.1780548095703,3.64797178917797e-08,288.32763671875,3.9988899230957
1990-12-25,-1.406733751297,5.93464374542236,100139.7890625,1.75603637695303,99.0304718017578,4.78817128168884e-08,283.781768798828,4.46725797653198
1990-12-26,-2.40444254875183,7.00416135787964,98338.640625,0.624078369141046,98.9109039306641,6.355345249176e-08,280.445892333984,4.66101169586182
1990-12-27,0.272554844617844,2.74977827072144,96992.28125,0.363641357422011,90.721076965332,2.33211067097727e-08,252.15544128418,8.28452014923096
1990-12-28,1.38417720794678,2.6286768913269,98882.2421875,-1.599127197266,87.6332397460938,1.06160532595823e-08,239.031463623047,10.4905347824097
1990-12-29,0.111416846513748,3.85020279884338,98098.3203125,0.0951477050780341,94.7230529785156,2.55969680438284e-08,256.061798095703,6.38719892501831
1990-12-30,2.84949326515198,0.987356960773468,99347.9296875,-4.05551757812498,89.191764831543,0,222.630401611328,10.0510673522949
1990-12-31,2.67913508415222,-0.809490561485291,100500.9296875,-7.63626708984395,86.0482406616211,0,221.936767578125,10.5478954315186
1991-01-01,-0.437986791133881,0.209016725420952,100535.890625,-7.58655395507799,93.0249328613281,1.43613815453136e-08,262.899780273438,5.06446123123169
1991-01-02,-2.40901303291321,3.64880728721619,98302.28125,-3.03934326171895,96.101188659668,6.1912389355711e-08,268.628265380859,2.71468114852905
1991-01-03,2.46965503692627,1.58021676540375,98471.328125,-3.487707519531,86.4360427856445,0,228.905700683594,11.7386741638184
1991-01-04,-0.66081029176712,2.17407321929932,98796.5390625,-4.71701660156197,96.7805328369141,1.41353157232516e-08,253.24951171875,8.70559883117676
1991-01-05,0.643051326274872,4.05971193313599,98372.203125,-1.11728515624998,89.4698791503906,1.88021440408192e-08,268.658996582031,8.1942834854126
1991-01-06,-0.677584707736969,1.53549540042877,97501.1953125,-2.837316894531,98.281852722168,1.36956205096794e-08,262.066955566406,4.82087564468384
1991-01-07,0.455332785844803,-0.810256123542786,98484.6875,-7.245367431641,98.8100509643555,0,244.041442871094,10.4797019958496
1991-01-08,-0.332599699497223,0.0168342515826225,98690.9296875,-6.01654663085895,96.7705459594727,0,252.15478515625,6.35245275497437
1991-01-09,-0.625609815120697,-1.59430730342865,98482.109375,-7.343267822266,95.2931900024414,2.4469685740769e-08,256.366760253906,3.69933223724365
1991-01-10,-0.211669161915779,-0.586274862289429,98089.2734375,-7.47470703124998,92.5333480834961,2.53351681749337e-08,249.344039916992,4.72246789932251
1991-01-11,1.26535594463348,-0.426829010248184,99489.5,-11.753118896484,94.8952941894531,0,221.464309692383,11.4452486038208
1991-01-12,2.71058702468872,-1.43074917793274,100806.96875,-9.03537597656197,91.121711730957,0,217.422500610352,15.7853879928589
1991-01-13,1.80636918544769,-1.51000475883484,103126.9609375,-10.664953613281,97.2308807373047,0,217.53630065918,15.5424966812134
1991-01-14,2.00296521186829,-1.19209444522858,104404.7265625,-12.478857421875,96.9594573974609,0,218.375411987305,16.7921085357666
1991-01-15,2.29447841644287,-0.83731335401535,104206.2265625,-14.019201660156,92.7467651367188,0,222.230194091797,16.3825836181641
1991-01-16,2.19341921806335,0.203197121620178,103763.703125,-14.080450439453,84.3353271484375,0,234.345184326172,14.3689699172974
1991-01-17,2.09380483627319,0.607232570648193,103155.4453125,-13.815008544922,86.9094924926758,0,224.456970214844,18.8969593048096
1991-01-18,2.39321517944336,1.50984013080597,102841.4375,-8.382574462891,89.7451400756836,0,247.362899780273,16.8482990264893
1991-01-19,-0.0708157643675804,2.66395354270935,102135.609375,-5.33164062499998,97.1534042358398,3.99782402382697e-09,258.968536376953,8.96416473388672
1991-01-20,2.87079548835754,3.23622012138367,101184.6484375,0.261926269531045,82.3169403076172,3.12038628180744e-09,265.29736328125,7.94622993469238
1991-01-21,1.21271002292633,-2.77388906478882,102715.796875,-4.157141113281,82.5899810791016,0,223.522766113281,22.6916103363037
1991-01-22,3.39245367050171,-0.458091974258423,103462.8828125,-5.537115478516,88.8490829467773,0,232.225708007812,22.4853458404541
1991-01-23,4.18188285827637,-1.88469326496124,102673.421875,-0.220495605468955,80.9593963623047,0,249.622680664062,20.3247222900391
1991-01-24,2.31058192253113,-1.04746222496033,103222.3125,-4.93509521484395,90.9727478027344,0,233.111801147461,22.251895904541
1991-01-25,4.5119514465332,-2.01979231834412,102426.4921875,-1.55609741210895,79.3887939453125,0,243.258026123047,22.5719566345215
1991-01-26,2.61443090438843,-1.33924996852875,102617.3984375,-4.05188598632799,94.0605697631836,0,235.457824707031,24.5755233764648
1991-01-27,2.22830986976624,-1.43182396888733,103215.59375,-6.510900878906,94.4341278076172,0,221.183227539062,23.4619407653809
1991-01-28,2.29896903038025,-1.49191987514496,103038.2421875,-6.190679931641,95.3001937866211,0,230.416900634766,26.3084449768066
1991-01-29,0.644496440887451,-0.487719357013702,102977.5234375,-8.739996337891,94.1837310791016,0,242.94499206543,22.3290691375732
1991-01-30,0.625709116458893,1.42637860774994,103184.296875,-5.93561401367197,98.3891296386719,1.23589938993973e-09,260.634826660156,15.1911640167236
1991-01-31,1.11232173442841,1.29356944561005,103237.5546875,-6.60056152343799,94.7666854858398,0,245.455413818359,23.8089752197266
1991-02-01,0.556805014610291,0.957807838916779,103388.515625,-8.80686035156197,93.9434204101562,0,239.489486694336,27.4477729797363
1991-02-02,-0.767185807228088,-0.625248432159424,104171,-10.986700439453,98.068603515625,0,238.781204223633,23.1419525146484
1991-02-03,-1.14055824279785,-0.416080892086029,104756.9765625,-11.270574951172,96.9113082885742,0,241.775512695312,18.9446964263916
1991-02-04,0.311331003904343,-1.21078670024872,105165.0703125,-12.302038574219,84.1510848999023,0,211.063323974609,37.8801498413086
1991-02-05,0.783698260784149,-1.72875213623047,105127.6171875,-12.710729980469,76.1657485961914,0,212.531219482422,39.885181427002
